constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Belfast East,8,david brooks,David Brooks,FALSE,DUP,"7,078",running,5,7209,43840,43248,592,70123
Belfast East,8,peter mcreynolds,Peter McReynolds,FALSE,AP,"7,072",running,5,7209,43840,43248,592,70123
Belfast East,8,andy allen,Andy Allen,TRUE,UUP,"6,691",running,5,7209,43840,43248,592,70123
Belfast East,8,john ross,John Ross,FALSE,TUV,"3,416",running,5,7209,43840,43248,592,70123
Belfast East,8,brian smyth,Brian Smyth,FALSE,GP,"2,839",running,5,7209,43840,43248,592,70123
Belfast East,8,mairead odonnell,Mairéad O'Donnell,FALSE,SF,"1,509",eliminated,5,7209,43840,43248,592,70123
Belfast East,8,lauren kerr,Lauren Kerr,FALSE,UUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,8,karl bennett,Karl Bennett,FALSE,PUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,8,hannah kenny,Hannah Kenny,FALSE,PBP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,8,charlotte carson,Charlotte Carson,FALSE,SDLP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,8,eoin macneill,Eoin MacNeill,FALSE,WP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,naomi long,Naomi Long,TRUE,AP,,elected,5,7209,43840,43248,592,70123
Belfast East,9,joanna bunting,Joanna Bunting,TRUE,DUP,,elected,5,7209,43840,43248,592,70123
Belfast East,9,david brooks,David Brooks,FALSE,DUP,"7,091",running,5,7209,43840,43248,592,70123
Belfast East,9,peter mcreynolds,Peter McReynolds,FALSE,AP,"7,414",elected,5,7209,43840,43248,592,70123
Belfast East,9,andy allen,Andy Allen,TRUE,UUP,"6,707",running,5,7209,43840,43248,592,70123
Belfast East,9,john ross,John Ross,FALSE,TUV,"3,425",running,5,7209,43840,43248,592,70123
Belfast East,9,brian smyth,Brian Smyth,FALSE,GP,"3,393",running,5,7209,43840,43248,592,70123
Belfast East,9,mairead odonnell,Mairéad O'Donnell,FALSE,SF,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,lauren kerr,Lauren Kerr,FALSE,UUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,karl bennett,Karl Bennett,FALSE,PUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,hannah kenny,Hannah Kenny,FALSE,PBP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,charlotte carson,Charlotte Carson,FALSE,SDLP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,9,eoin macneill,Eoin MacNeill,FALSE,WP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,naomi long,Naomi Long,TRUE,AP,,elected,5,7209,43840,43248,592,70123
Belfast East,10,joanna bunting,Joanna Bunting,TRUE,DUP,,elected,5,7209,43840,43248,592,70123
Belfast East,10,david brooks,David Brooks,FALSE,DUP,"7,092",running,5,7209,43840,43248,592,70123
Belfast East,10,peter mcreynolds,Peter McReynolds,FALSE,AP,,elected,5,7209,43840,43248,592,70123
Belfast East,10,andy allen,Andy Allen,TRUE,UUP,"6,718",running,5,7209,43840,43248,592,70123
Belfast East,10,john ross,John Ross,FALSE,TUV,"3,426",eliminated,5,7209,43840,43248,592,70123
Belfast East,10,brian smyth,Brian Smyth,FALSE,GP,"3,578",running,5,7209,43840,43248,592,70123
Belfast East,10,mairead odonnell,Mairéad O'Donnell,FALSE,SF,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,lauren kerr,Lauren Kerr,FALSE,UUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,karl bennett,Karl Bennett,FALSE,PUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,hannah kenny,Hannah Kenny,FALSE,PBP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,charlotte carson,Charlotte Carson,FALSE,SDLP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,10,eoin macneill,Eoin MacNeill,FALSE,WP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,naomi long,Naomi Long,TRUE,AP,,elected,5,7209,43840,43248,592,70123
Belfast East,11,joanna bunting,Joanna Bunting,TRUE,DUP,,elected,5,7209,43840,43248,592,70123
Belfast East,11,david brooks,David Brooks,FALSE,DUP,"8,961",elected,5,7209,43840,43248,592,70123
Belfast East,11,peter mcreynolds,Peter McReynolds,FALSE,AP,,elected,5,7209,43840,43248,592,70123
Belfast East,11,andy allen,Andy Allen,TRUE,UUP,"7,629",elected,5,7209,43840,43248,592,70123
Belfast East,11,john ross,John Ross,FALSE,TUV,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,brian smyth,Brian Smyth,FALSE,GP,"3,640",running,5,7209,43840,43248,592,70123
Belfast East,11,mairead odonnell,Mairéad O'Donnell,FALSE,SF,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,lauren kerr,Lauren Kerr,FALSE,UUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,karl bennett,Karl Bennett,FALSE,PUP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,hannah kenny,Hannah Kenny,FALSE,PBP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,charlotte carson,Charlotte Carson,FALSE,SDLP,,eliminated,5,7209,43840,43248,592,70123
Belfast East,11,eoin macneill,Eoin MacNeill,FALSE,WP,,eliminated,5,7209,43840,43248,592,70123
Belfast North,1,gerry kelly,Gerry Kelly,TRUE,SF,"8,395",elected,5,7672,46796,46027,769,75801
Belfast North,1,caral nichuilin,Carál Ní Chuilín,TRUE,SF,"7,932",elected,5,7672,46796,46027,769,75801
Belfast North,1,phillip brett,Phillip Brett,TRUE,DUP,"6,329",running,5,7672,46796,46027,769,75801
Belfast North,1,brian kingston,Brian Kingston,FALSE,DUP,"4,844",running,5,7672,46796,46027,769,75801
Belfast North,1,nuala mcallister,Nuala McAllister,FALSE,AP,"4,381",running,5,7672,46796,46027,769,75801
Belfast North,1,nichola mallon,Nichola Mallon,TRUE,SDLP,"3,604",running,5,7672,46796,46027,769,75801
Belfast North,1,ron mcdowell,Ron McDowell,FALSE,TUV,"3,335",running,5,7672,46796,46027,769,75801
Belfast North,1,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,643",running,5,7672,46796,46027,769,75801
Belfast North,1,mal ohara,Mal O'Hara,FALSE,GP,"1,446",running,5,7672,46796,46027,769,75801
Belfast North,1,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,059",running,5,7672,46796,46027,769,75801
Belfast North,1,billy hutchinson,Billy Hutchinson,FALSE,PUP,762,running,5,7672,46796,46027,769,75801
Belfast North,1,sean macniocaill,Seán Mac Niocaill,FALSE,AON,640,running,5,7672,46796,46027,769,75801
Belfast North,1,stafford ward,Stafford Ward,FALSE,IND,489,running,5,7672,46796,46027,769,75801
Belfast North,1,lily kerr,Lily Kerr,FALSE,WP,168,running,5,7672,46796,46027,769,75801
Belfast North,2,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,2,caral nichuilin,Carál Ní Chuilín,TRUE,SF,"7,932",elected,5,7672,46796,46027,769,75801
Belfast North,2,phillip brett,Phillip Brett,TRUE,DUP,"6,330",running,5,7672,46796,46027,769,75801
Belfast North,2,brian kingston,Brian Kingston,FALSE,DUP,"4,845",running,5,7672,46796,46027,769,75801
Belfast North,2,nuala mcallister,Nuala McAllister,FALSE,AP,"4,503",running,5,7672,46796,46027,769,75801
Belfast North,2,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,012",running,5,7672,46796,46027,769,75801
Belfast North,2,ron mcdowell,Ron McDowell,FALSE,TUV,"3,335",running,5,7672,46796,46027,769,75801
Belfast North,2,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,644",running,5,7672,46796,46027,769,75801
Belfast North,2,mal ohara,Mal O'Hara,FALSE,GP,"1,510",running,5,7672,46796,46027,769,75801
Belfast North,2,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,128",running,5,7672,46796,46027,769,75801
Belfast North,2,billy hutchinson,Billy Hutchinson,FALSE,PUP,763,running,5,7672,46796,46027,769,75801
Belfast North,2,sean macniocaill,Seán Mac Niocaill,FALSE,AON,668,running,5,7672,46796,46027,769,75801
Belfast North,2,stafford ward,Stafford Ward,FALSE,IND,490,running,5,7672,46796,46027,769,75801
Belfast North,2,lily kerr,Lily Kerr,FALSE,WP,175,eliminated,5,7672,46796,46027,769,75801
Belfast North,3,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,3,caral nichuilin,Carál Ní Chuilín,TRUE,SF,"7,932",elected,5,7672,46796,46027,769,75801
Belfast North,3,phillip brett,Phillip Brett,TRUE,DUP,"6,336",running,5,7672,46796,46027,769,75801
Belfast North,3,brian kingston,Brian Kingston,FALSE,DUP,"4,848",running,5,7672,46796,46027,769,75801
Belfast North,3,nuala mcallister,Nuala McAllister,FALSE,AP,"4,528",running,5,7672,46796,46027,769,75801
Belfast North,3,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,038",running,5,7672,46796,46027,769,75801
Belfast North,3,ron mcdowell,Ron McDowell,FALSE,TUV,"3,339",running,5,7672,46796,46027,769,75801
Belfast North,3,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,652",running,5,7672,46796,46027,769,75801
Belfast North,3,mal ohara,Mal O'Hara,FALSE,GP,"1,536",running,5,7672,46796,46027,769,75801
Belfast North,3,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,176",running,5,7672,46796,46027,769,75801
Belfast North,3,billy hutchinson,Billy Hutchinson,FALSE,PUP,763,running,5,7672,46796,46027,769,75801
Belfast North,3,sean macniocaill,Seán Mac Niocaill,FALSE,AON,674,running,5,7672,46796,46027,769,75801
Belfast North,3,stafford ward,Stafford Ward,FALSE,IND,495,running,5,7672,46796,46027,769,75801
Belfast North,3,lily kerr,Lily Kerr,FALSE,WP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,4,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,4,caral nichuilin,Carál Ní Chuilín,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,4,phillip brett,Phillip Brett,TRUE,DUP,"6,336",running,5,7672,46796,46027,769,75801
Belfast North,4,brian kingston,Brian Kingston,FALSE,DUP,"4,848",running,5,7672,46796,46027,769,75801
Belfast North,4,nuala mcallister,Nuala McAllister,FALSE,AP,"4,565",running,5,7672,46796,46027,769,75801
Belfast North,4,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,179",running,5,7672,46796,46027,769,75801
Belfast North,4,ron mcdowell,Ron McDowell,FALSE,TUV,"3,339",running,5,7672,46796,46027,769,75801
Belfast North,4,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,652",running,5,7672,46796,46027,769,75801
Belfast North,4,mal ohara,Mal O'Hara,FALSE,GP,"1,570",running,5,7672,46796,46027,769,75801
Belfast North,4,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,211",running,5,7672,46796,46027,769,75801
Belfast North,4,billy hutchinson,Billy Hutchinson,FALSE,PUP,763,running,5,7672,46796,46027,769,75801
Belfast North,4,sean macniocaill,Seán Mac Niocaill,FALSE,AON,684,running,5,7672,46796,46027,769,75801
Belfast North,4,stafford ward,Stafford Ward,FALSE,IND,496,eliminated,5,7672,46796,46027,769,75801
Belfast North,4,lily kerr,Lily Kerr,FALSE,WP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,5,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,5,caral nichuilin,Carál Ní Chuilín,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,5,phillip brett,Phillip Brett,TRUE,DUP,"6,452",running,5,7672,46796,46027,769,75801
Belfast North,5,brian kingston,Brian Kingston,FALSE,DUP,"4,889",running,5,7672,46796,46027,769,75801
Belfast North,5,nuala mcallister,Nuala McAllister,FALSE,AP,"4,590",running,5,7672,46796,46027,769,75801
Belfast North,5,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,189",running,5,7672,46796,46027,769,75801
Belfast North,5,ron mcdowell,Ron McDowell,FALSE,TUV,"3,429",running,5,7672,46796,46027,769,75801
Belfast North,5,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,730",running,5,7672,46796,46027,769,75801
Belfast North,5,mal ohara,Mal O'Hara,FALSE,GP,"1,603",running,5,7672,46796,46027,769,75801
Belfast North,5,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,222",running,5,7672,46796,46027,769,75801
Belfast North,5,billy hutchinson,Billy Hutchinson,FALSE,PUP,819,running,5,7672,46796,46027,769,75801
Belfast North,5,sean macniocaill,Seán Mac Niocaill,FALSE,AON,690,eliminated,5,7672,46796,46027,769,75801
Belfast North,5,stafford ward,Stafford Ward,FALSE,IND,,eliminated,5,7672,46796,46027,769,75801
Belfast North,5,lily kerr,Lily Kerr,FALSE,WP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,6,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,6,caral nichuilin,Carál Ní Chuilín,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,6,phillip brett,Phillip Brett,TRUE,DUP,"6,506",running,5,7672,46796,46027,769,75801
Belfast North,6,brian kingston,Brian Kingston,FALSE,DUP,"4,919",running,5,7672,46796,46027,769,75801
Belfast North,6,nuala mcallister,Nuala McAllister,FALSE,AP,"4,638",running,5,7672,46796,46027,769,75801
Belfast North,6,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,384",running,5,7672,46796,46027,769,75801
Belfast North,6,ron mcdowell,Ron McDowell,FALSE,TUV,"3,445",running,5,7672,46796,46027,769,75801
Belfast North,6,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,736",running,5,7672,46796,46027,769,75801
Belfast North,6,mal ohara,Mal O'Hara,FALSE,GP,"1,644",running,5,7672,46796,46027,769,75801
Belfast North,6,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,256",running,5,7672,46796,46027,769,75801
Belfast North,6,billy hutchinson,Billy Hutchinson,FALSE,PUP,820,eliminated,5,7672,46796,46027,769,75801
Belfast North,6,sean macniocaill,Seán Mac Niocaill,FALSE,AON,,eliminated,5,7672,46796,46027,769,75801
Belfast North,6,stafford ward,Stafford Ward,FALSE,IND,,eliminated,5,7672,46796,46027,769,75801
Belfast North,6,lily kerr,Lily Kerr,FALSE,WP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,7,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,7,caral nichuilin,Carál Ní Chuilín,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,7,phillip brett,Phillip Brett,TRUE,DUP,"6,699",running,5,7672,46796,46027,769,75801
Belfast North,7,brian kingston,Brian Kingston,FALSE,DUP,"5,112",running,5,7672,46796,46027,769,75801
Belfast North,7,nuala mcallister,Nuala McAllister,FALSE,AP,"4,647",running,5,7672,46796,46027,769,75801
Belfast North,7,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,399",running,5,7672,46796,46027,769,75801
Belfast North,7,ron mcdowell,Ron McDowell,FALSE,TUV,"3,669",running,5,7672,46796,46027,769,75801
Belfast North,7,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,887",running,5,7672,46796,46027,769,75801
Belfast North,7,mal ohara,Mal O'Hara,FALSE,GP,"1,651",running,5,7672,46796,46027,769,75801
Belfast North,7,fiona ferguson,Fiona Ferguson,FALSE,PBP,"1,266",eliminated,5,7672,46796,46027,769,75801
Belfast North,7,billy hutchinson,Billy Hutchinson,FALSE,PUP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,7,sean macniocaill,Seán Mac Niocaill,FALSE,AON,,eliminated,5,7672,46796,46027,769,75801
Belfast North,7,stafford ward,Stafford Ward,FALSE,IND,,eliminated,5,7672,46796,46027,769,75801
Belfast North,7,lily kerr,Lily Kerr,FALSE,WP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,8,gerry kelly,Gerry Kelly,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,8,caral nichuilin,Carál Ní Chuilín,TRUE,SF,,elected,5,7672,46796,46027,769,75801
Belfast North,8,phillip brett,Phillip Brett,TRUE,DUP,"6,724",running,5,7672,46796,46027,769,75801
Belfast North,8,brian kingston,Brian Kingston,FALSE,DUP,"5,123",running,5,7672,46796,46027,769,75801
Belfast North,8,nuala mcallister,Nuala McAllister,FALSE,AP,"4,832",running,5,7672,46796,46027,769,75801
Belfast North,8,nichola mallon,Nichola Mallon,TRUE,SDLP,"4,733",running,5,7672,46796,46027,769,75801
Belfast North,8,ron mcdowell,Ron McDowell,FALSE,TUV,"3,677",running,5,7672,46796,46027,769,75801
Belfast North,8,julieanne corrjohnston,Julie-Anne Corr-Johnston,FALSE,UUP,"2,927",running,5,7672,46796,46027,769,75801
Belfast North,8,mal ohara,Mal O'Hara,FALSE,GP,"2,088",eliminated,5,7672,46796,46027,769,75801
Belfast North,8,fiona ferguson,Fiona Ferguson,FALSE,PBP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,8,billy hutchinson,Billy Hutchinson,FALSE,PUP,,eliminated,5,7672,46796,46027,769,75801
Belfast North,8,sean macniocaill,Seán Mac Niocaill,FALSE,AON,,eliminated,5,7672,46796,46027,769,75801
Belfast North,8,stafford ward,Stafford Ward,FALSE,IND,,eliminated,5,7672,46796,46027,769,75801
